cardId,name,cardSet,type,rarity,text,playerClass,locale,mechanics,faction,health,collectible,img,imgGold,attack,race,cost,flavor,artist,howToGet,howToGetGold,durability,elite
EX1_066,Acidic Swamp Ooze,Basic,Minion,Free,<b>Battlecry:</b> Destroy your opponent's weapon.,Neutral,enUS,Battlecry,Alliance,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_066.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_066_premium.gif,3,,2,Oozes love Flamenco.  Don't ask.,Chris Rahn,,Unlocked at Rogue Level 57.,,
CS2_025,Arcane Explosion,Basic,Spell,Free,Deal $1 damage to all enemy minions.,Mage,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_025.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_025_premium.gif,,,2,This spell is much better than Arcane Implosion.,Howard Lyon,Unlocked at Level 1.,Unlocked at Level 28.,,
CS2_102,Armor Up!,Basic,Hero Power,Free,<b>Hero Power</b>\nGain 2 Armor.,Warrior,enUS, ,Neutral,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_102.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_102_premium.gif,,,2,,,,,,
CS2_172,Bloodfen Raptor,Basic,Minion,Free,,Neutral,enUS, ,Horde,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_172.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_172_premium.gif,3,Beast,2,"""Kill 30 raptors."" - Hemet Nesingwary",Dan Brereton,,Unlocked at Hunter Level 57.,,
CS2_173,Bluegill Warrior,Basic,Minion,Free,<b>Charge</b>,Neutral,enUS,Charge,Neutral,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_173.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_173_premium.gif,2,Murloc,2,He just wants a hug.   A sloppy... slimy... hug.,Jakub Kasper,,Unlocked at Paladin Level 53.,,
CS2_114,Cleave,Basic,Spell,Free,[x]Deal $2 damage to\ntwo random enemy\nminions.,Warrior,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_114.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_114_premium.gif,,,2,Hey you two…could you stand next to each other for a second…,Phroilan Gardner,Unlocked at Level 2.,Unlocked at Level 40.,,
CS2_083b_H1,Dagger Mastery,Basic,Hero Power,Free,<b>Hero Power</b>\nEquip a 1/2 Dagger.,Rogue,enUS, ,Neutral,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_083b_H1.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_083b_H1_premium.gif,,,2,,,,,,
CS2_083b,Dagger Mastery,Basic,Hero Power,Free,<b>Hero Power</b>\nEquip a 1/2 Dagger.,Rogue,enUS, ,Neutral,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_083b.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_083b_premium.gif,,,2,,,,,,
CS2_236,Divine Spirit,Basic,Spell,Free,Double a minion's Health.,Priest,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_236.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_236_premium.gif,,,2,Double the trouble. Double the fun!,Jim Pavelec,Unlocked at Level 2.,Unlocked at Level 28.,,
CS2_108,Execute,Basic,Spell,Free,Destroy a damaged enemy minion.,Warrior,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_108.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_108_premium.gif,,,2,"It's okay, he deserved it.",Dany Orizio,Unlocked at Level 1.,Unlocked at Level 47.,,
CS2_106,Fiery War Axe,Basic,Weapon,Free,,Warrior,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_106.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_106_premium.gif,3,,2,"During times of tranquility and harmony, this weapon was called by its less popular name, Chilly Peace Axe.",Lucas Graciano,Unlocked at Level 1.,Unlocked at Level 49.,2,
CS2_034,Fireblast,Basic,Hero Power,Free,<b>Hero Power</b>\nDeal $1 damage.,Mage,enUS, ,Neutral,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_034.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_034_premium.gif,,,2,,,,,,
EX1_565,Flametongue Totem,Basic,Minion,Free,Adjacent minions have +2_Attack.,Shaman,enUS,AdjacentBuff    Aura,Neutral,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_565.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_565_premium.gif,0,Totem,2,Totemsmiths like to use the rarest woods for their totems.  There are even rumors of totems made of Ironbark Protectors.,Jonathan Ryder,Unlocked at Level 4.,Unlocked at Level 43.,,
CS2_024,Frostbolt,Basic,Spell,Free,Deal $3 damage to a_character and <b>Freeze</b> it.,Mage,enUS,Freeze,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_024.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_024_premium.gif,,,2,"It is customary to yell ""Chill out!"" or ""Freeze!"" or ""Ice ice, baby!"" when you play this card.",Steve Ellis,Unlocked at Level 2.,Unlocked at Level 40.,,
CS2_121,Frostwolf Grunt,Basic,Minion,Free,<b>Taunt</b>,Neutral,enUS,Taunt,Neutral,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_121.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_121_premium.gif,2,,2,Grunting is what his father did and his father before that.   It's more than just a job.,Richie Marella,,Unlocked at Shaman Level 57.,,
CS2_105,Heroic Strike,Basic,Spell,Free,Give your hero +4_Attack this turn.,Warrior,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_105.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_105_premium.gif,,,2,"Really, if you're a hero, this is <i>every</i> strike.",Jonboy Meyers,Unlocked at Level 1.,Unlocked at Level 15.,,
CS2_089,Holy Light,Basic,Spell,Free,Restore #6 Health.,Paladin,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_089.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_089_premium.gif,,,2,"If you are often bathed in Holy Light, you should consider wearing sunscreen.",Zoltan & Gabor,Unlocked at Level 1.,Unlocked at Level 15.,,
CS2_142,Kobold Geomancer,Basic,Minion,Free,<b>Spell Damage +1</b>,Neutral,enUS,Spell Damage,Horde,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_142.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_142_premium.gif,2,,2,"In the old days, Kobolds were the finest candle merchants in the land. Then they got pushed too far...",Gabor Szikszai,,Unlocked at Warlock Level 59.,,
CS1h_001,Lesser Heal,Basic,Hero Power,Free,<b>Hero Power</b>\nRestore #2 Health.,Priest,enUS, ,Neutral,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS1h_001.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS1h_001_premium.gif,,,2,,,,,,
CS2_056,Life Tap,Basic,Hero Power,Free,<b>Hero Power</b>\nDraw a card and take $2 damage.,Warlock,enUS, ,Neutral,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_056.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_056_premium.gif,,,2,,,,,,
CS2_009,Mark of the Wild,Basic,Spell,Free,Give a minion <b>Taunt</b> and +2/+2.<i>\n(+2 Attack/+2 Health)</i>,Druid,enUS,Taunt,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_009.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_009_premium.gif,,,2,Not to be confused with Jim of the Wild.,Brad Vancata,Unlocked at Level 1.,Unlocked at Level 28.,,
DS1_233,Mind Blast,Basic,Spell,Free,Deal $5 damage to the enemy hero.,Priest,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/DS1_233.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/DS1_233_premium.gif,,,2,This spell blasts you directly in the MIND.,Dave Allsop,Unlocked at Level 1.,Unlocked at Level 15.,,
EX1_506,Murloc Tidehunter,Basic,Minion,Free,<b>Battlecry:</b> Summon a 1/1_Murloc Scout.,Neutral,enUS,Battlecry,Neutral,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_506.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_506_premium.gif,2,Murloc,2,"""Death will rise, from the tides!""",Dan Scott,,Unlocked at Rogue Level 53.,,
GAME_006,NOOOOOOOOOOOO,Basic,Spell,,"Somehow, the card you USED to have has been deleted.  Here, have this one instead!",Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/GAME_006.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GAME_006_premium.gif,,,2,Even your flavor text has been deleted. Dang.,,,,,
EX1_015,Novice Engineer,Basic,Minion,Free,<b>Battlecry:</b> Draw a card.,Neutral,enUS,Battlecry,Alliance,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_015.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_015_premium.gif,1,,2,"""Half of this class will not graduate… since they'll have been turned to chickens."" - Tinkmaster Overspark, teaching Gizmos 101.",Karl Richardson,,Unlocked at Druid Level 59.,,
CS2_101,Reinforce,Basic,Hero Power,Free,<b>Hero Power</b>\nSummon a 1/1 Silver Hand Recruit.,Paladin,enUS, ,Neutral,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_101.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_101_premium.gif,,,2,,,,,,
CS2_120,River Crocolisk,Basic,Minion,Free,,Neutral,enUS, ,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_120.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_120_premium.gif,2,Beast,2,"Edward ""Lefty"" Smith tried to make luggage out of a river crocolisk once.",Daren Bader,,Unlocked at Druid Level 55.,,
CS2_045,Rockbiter Weapon,Basic,Spell,Free,Give a friendly character +3 Attack this turn.,Shaman,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_045.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_045_premium.gif,,,2,This would be real handy if your enemy is made of rock.,Alex Horley Orlandelli,Unlocked at Level 1.,Unlocked at Level 36.,,
EX1_581,Sap,Basic,Spell,Free,Return an enemy minion to your opponent's hand.,Rogue,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_581.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_581_premium.gif,,,2,Rogues love sappy movies.,Scott Altmann,Unlocked at Level 1.,Unlocked at Level 40.,,
CS2_234,Shadow Word: Pain,Basic,Spell,Free,Destroy a minion with 3_or less Attack.,Priest,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_234.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_234_premium.gif,,,2,"A step up from a spell cast by many beginning acolytes: ""Shadow Word: Annoy"".",Raymond Swanland,Unlocked at Level 1.,Unlocked at Level 36.,,
CS2_017,Shapeshift,Basic,Hero Power,Free,<b>Hero Power</b>\n+1 Attack this turn.    +1 Armor.,Druid,enUS, ,Neutral,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_017.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_017_premium.gif,,,2,,,,,,
EX1_278,Shiv,Basic,Spell,Free,Deal $1 damage.\nDraw a card.,Rogue,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_278.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_278_premium.gif,,,2,Rogues are experts at SHIV-al-ry.,Alex Garner,Unlocked at Level 6.,Unlocked at Level 45.,,
DS1h_292,Steady Shot,Basic,Hero Power,Free,<b>Hero Power</b>\nDeal $2 damage to the enemy hero.,Hunter,enUS, ,Neutral,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/DS1h_292.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/DS1h_292_premium.gif,,,2,,,,,,
EX1_306,Succubus,Basic,Minion,Free,<b>Battlecry:</b> Discard a random card.,Warlock,enUS,Battlecry,Neutral,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_306.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_306_premium.gif,4,Demon,2,Warlocks have it pretty good.,Matt Dixon,Unlocked at Level 1.,Unlocked at Level 40.,,
CS2_049,Totemic Call,Basic,Hero Power,Free,<b>Hero Power</b>\nSummon a random Totem.,Shaman,enUS, ,Neutral,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_049.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_049_premium.gif,,,2,,,,,,
CS2_013,Wild Growth,Basic,Spell,Free,Gain an empty Mana Crystal.,Druid,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_013.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_013_premium.gif,,,2,"Grow your own mana crystals with this Mana Crystal Growth Kit, only 39.99!",James Ryman,Unlocked at Level 1.,Unlocked at Level 23.,,
CS2_039,Windfury,Basic,Spell,Free,Give a minion <b>Windfury</b>.,Shaman,enUS,Windfury,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_039.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_039_premium.gif,,,2,"Windfury is like Earthfury and Firefury, but more light and airy.",Justin Sweet,Unlocked at Level 1.,Unlocked at Level 23.,,
NEW1_031,Animal Companion,Basic,Spell,Free,Summon a random Beast Companion.,Hunter,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_031.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_031_premium.gif,,,3,"You could summon Misha, Leokk, or Huffer!  Huffer is more trouble than he's worth.",Wei Wang,Unlocked at Level 2.,Unlocked at Level 45.,,
CS2_023,Arcane Intellect,Basic,Spell,Free,Draw 2 cards.,Mage,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_023.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_023_premium.gif,,,3,Playing this card makes you SMARTER.  And let's face it: we could all stand to be a little smarter.,Dave Berggren,Unlocked at Level 1.,Unlocked at Level 15.,,
EX1_582,Dalaran Mage,Basic,Minion,Free,<b>Spell Damage +1</b>,Neutral,enUS,Spell Damage,Neutral,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_582.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_582_premium.gif,1,,3,You don't see a lot of Dalaran warriors.,Jim Nelson,,Unlocked at Mage Level 59.,,
CS2_061,Drain Life,Basic,Spell,Free,Deal $2 damage. Restore #2 Health to your hero.,Warlock,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_061.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_061_premium.gif,,,3,"""I've just sucked one year of your life away.""",Alex Horley Orlandelli,Unlocked at Level 1.,Unlocked at Level 45.,,
EX1_129,Fan of Knives,Basic,Spell,Free,Deal $1 damage to all enemy minions. Draw_a card.,Rogue,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_129.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_129_premium.gif,,,3,"I wouldn't say I LOVE knives, but I'm definitely a fan.",Andrew Robinson,Unlocked at Level 4.,Unlocked at Level 28.,,
CS2_026,Frost Nova,Basic,Spell,Free,<b>Freeze</b> all enemy minions.,Mage,enUS,Freeze,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_026.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_026_premium.gif,,,3,"Hey man, that's cold.  Literally and metaphorically.",Josh Tallman,Unlocked at Level 6.,Unlocked at Level 23.,,
CS2_007,Healing Touch,Basic,Spell,Free,Restore #8 Health.,Druid,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_007.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_007_premium.gif,,,3,"8 Health, no waiting.",Cyril Van Der Haegen,Unlocked at Level 1.,Unlocked at Level 15.,,
EX1_246,Hex,Basic,Spell,Free,Transform a minion into a 0/1 Frog with <b>Taunt</b>.,Shaman,enUS,Taunt,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_246.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_246_premium.gif,,,3,"If you Hex a Murloc... it really isn't much of a change, is it?",Steve Hui,Unlocked at Level 1.,Unlocked at Level 47.,,
NEW1_034,Huffer,Basic,Minion,Common,<b>Charge</b>,Hunter,enUS,Charge,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/NEW1_034.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/NEW1_034_premium.gif,4,Beast,3,,,,,,
CS2_141,Ironforge Rifleman,Basic,Minion,Free,<b>Battlecry:</b> Deal 1 damage.,Neutral,enUS,Battlecry,Alliance,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_141.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_141_premium.gif,2,,3,"""Ready! Aim! Drink!""",Tooth,,Unlocked at Mage Level 55.,,
CS2_125,Ironfur Grizzly,Basic,Minion,Free,<b>Taunt</b>,Neutral,enUS,Taunt,Neutral,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_125.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_125_premium.gif,3,Beast,3,"""Bear Carcass 1/10""",Lars Grant-West,,Unlocked at Hunter Level 59.,,
EX1_539,Kill Command,Basic,Spell,Free,"Deal $3 damage. If you control a Beast, deal\n$5 damage instead.",Hunter,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_539.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_539_premium.gif,,,3,"""Kill!"", he commanded.",Gabe from Penny Arcade,Unlocked at Level 10.,Unlocked at Level 49.,,
NEW1_033,Leokk,Basic,Minion,Common,Your other minions have +1 Attack.,Hunter,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/NEW1_033.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/NEW1_033_premium.gif,2,Beast,3,,,,,,
CS2_118,Magma Rager,Basic,Minion,Free,,Neutral,enUS, ,,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_118.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_118_premium.gif,5,Elemental,3,"He likes to think he is powerful, but pretty much anyone can solo Molten Core now.",Matt Gaser,,Unlocked at Shaman Level 51.,,
NEW1_032,Misha,Basic,Minion,Common,<b>Taunt</b>,Hunter,enUS,Taunt,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/NEW1_032.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/NEW1_032_premium.gif,4,Beast,3,,,,,,
CS2_122,Raid Leader,Basic,Minion,Free,Your other minions have +1 Attack.,Neutral,enUS,Aura,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_122.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_122_premium.gif,2,,3,"""That's a 50 DKP minus!""",Phill Gonzales,,Unlocked at Warrior Level 57.,,
CS2_196,Razorfen Hunter,Basic,Minion,Free,<b>Battlecry:</b> Summon a 1/1_Boar.,Neutral,enUS,Battlecry,Horde,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_196.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_196_premium.gif,2,,3,Someone did mess with Tuskerr once.  ONCE.,Clint Langley,,Unlocked at Hunter Level 55.,,
CS2_011,Savage Roar,Basic,Spell,Free,Give your characters +2_Attack this turn.,Druid,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_011.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_011_premium.gif,,,3,"What do they roar? Nobody can quite tell, but it sounds like ""Elephant Macho Breeze"".  It's probably not that, though.",Grace Liu,Unlocked at Level 4.,Unlocked at Level 43.,,
CS2_057,Shadow Bolt,Basic,Spell,Free,Deal $4 damage\nto a minion.,Warlock,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_057.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_057_premium.gif,,,3,It’s a Bolt.   It's made out of Shadow.   What more do you need to know!,Dave Allsop,Unlocked at Level 1.,Unlocked at Level 47.,,
